id,fen,solution_ucis,category,sub_level,difficulty,title,theme,prompt,rating,rating_label,tags,explanation,active,source,lichess_id,nb_plays,popularity,opening_tags
lc_nOBS6,5rk1/pp3Rp1/2p1q2p/3p4/8/5P2/PPP3P1/4R1K1 w - - 0 31,"{""f7f8"",""g8f8"",""e1e6""}",rook,1,intermediate,Rook 1 · Endgame,endgame,White to move.,1269,Casual,"{""crushing"",""endgame"",""intermezzo"",""queenRookEndgame"",""short""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,nOBS6,35878,96,{}
lc_gnBy3,8/5pk1/3p4/p1b5/Pp5P/8/1qP3P1/3Q1K1R b - - 1 38,"{""b2f6"",""d1f3"",""f6a1"",""f1e2"",""a1h1""}",rook,1,intermediate,Rook 1 · Skewer,skewer,Black to move.,1270,Casual,"{""advantage"",""endgame"",""long"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,gnBy3,34851,95,{}
lc_FaDM0,2bq3r/3n1pkn/p2p2p1/4p1QP/3PP1P1/P2P4/4NN2/1R4K1 w - - 2 27,"{""h5h6"",""g7g8"",""g5d8""}",rook,1,intermediate,Rook 1 · Interference,interference,White to move.,1271,Casual,"{""crushing"",""interference"",""middlegame"",""short""}",Interference — block the line between two enemy pieces to break their coordination.,true,lichess,FaDM0,33909,95,{}
lc_prfqg,7k/4qpp1/2p1bN1p/p3P2Q/3r4/6R1/P4PPP/6K1 w - - 3 32,"{""h5h6"",""g7h6"",""g3g8""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1271,Casual,"{""arabianMate"",""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,prfqg,33202,95,{}
lc_HnyBQ,r1b1k2r/pp3ppp/4pn2/8/1bBq4/8/PP1N1PPP/R1BQR1K1 w kq - 2 12,"{""d1a4"",""c8d7"",""a4b4""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1272,Casual,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,HnyBQ,36233,95,"{""Queens_Pawn_Game"",""Queens_Pawn_Game_Zukertort_Variation""}"
lc_FxxfL,5r2/pp3rbk/3pb1pp/1Nn1p3/P3q3/R4NP1/2P1QPBP/3R3K w - - 0 24,"{""f3g5"",""h6g5"",""g2e4""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,White to move.,1272,Casual,"{""advantage"",""discoveredAttack"",""master"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,FxxfL,35372,96,{}
lc_F4Ljx,3r4/pp5R/2kP4/5p2/1P2pP2/P3P1p1/2r1nP2/3R3K w - - 4 36,"{""h7c7"",""c6b6"",""c7c2""}",rook,1,intermediate,Rook 1 · Skewer,skewer,White to move.,1273,Casual,"{""advantage"",""endgame"",""short"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,F4Ljx,35473,96,{}
lc_ri1lN,1r1q2rk/3n1p1p/3p1PpQ/p2P4/1p2PR2/7P/4N1P1/4R1K1 w - - 4 31,"{""h6h7"",""h8h7"",""f4h4""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1273,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,ri1lN,34245,96,{}
lc_t6Ubt,8/4r2k/p5p1/1bR4p/3pB2b/1K1Pn2P/PP3R2/8 w - - 4 32,"{""c5h5"",""h7g7"",""h5h4""}",rook,1,intermediate,Rook 1 · Pin,pin,White to move.,1273,Casual,"{""advantage"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,t6Ubt,34137,95,{}
lc_oSHbq,rn1q3r/pp2kp2/1bp1p3/3pPp2/3P1P2/2P2Rp1/PP2B1P1/RNBQ2K1 b - - 1 15,"{""h8h1"",""g1h1"",""d8h8"",""h1g1"",""h8h2"",""g1f1"",""h2h1""}",rook,1,intermediate,Rook 1 · Attraction,attraction,Black to move.,1274,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn4"",""middlegame"",""sacrifice"",""veryLong""}",An attraction — force an enemy piece onto a square where it can be exploited.,true,lichess,oSHbq,37833,96,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Other_variations""}"
lc_4c5Qd,r4r2/4p1k1/3pbpp1/8/4P3/Pp3P2/1PqQN1P1/K2R3R b - - 1 25,"{""a8a3"",""b2a3"",""b3b2""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,Black to move.,1274,Casual,"{""advancedPawn"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,4c5Qd,34151,96,{}
lc_HxpYq,r4rk1/1p3ppp/1p1p2q1/3B4/4PPn1/2P4P/PP3R1P/R1BQ2K1 b - - 0 19,"{""g4e3"",""d1g4"",""e3g4""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,Black to move.,1274,Casual,"{""advantage"",""discoveredAttack"",""discoveredCheck"",""kingsideAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,HxpYq,33893,96,"{""Scotch_Game"",""Scotch_Game_Other_variations""}"
lc_xyVtB,3q2rk/p2b1p1p/3p1PpQ/2pP2P1/2PbPR2/8/P5BP/1rB4K w - - 1 25,"{""h6h7"",""h8h7"",""f4h4""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1274,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,xyVtB,33693,96,{}
lc_1m4wD,3r3k/pp4pp/6r1/2p5/2Bn3Q/7P/PP3PP1/R5K1 b - - 5 22,"{""d4f3"",""g1f1"",""f3h4""}",rook,1,intermediate,Rook 1 · Pin,pin,Black to move.,1276,Casual,"{""crushing"",""endgame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,1m4wD,34688,96,{}
lc_eJZMz,r1b3k1/1pp4p/6pb/p1pPp3/2P4q/1P1Q3P/P3NNP1/1K1R3R b - - 0 19,"{""c8f5"",""g2g3"",""f5d3""}",rook,1,intermediate,Rook 1 · Pin,pin,Black to move.,1276,Casual,"{""advantage"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,eJZMz,34456,95,"{""Kings_Indian_Defense"",""Kings_Indian_Defense_Normal_Variation""}"
lc_jJU8M,3B4/p7/7p/5p2/2p2p2/2P3PP/P3Bk1K/8 b - - 0 40,"{""f4g3"",""h2h1"",""g3g2"",""h1h2"",""g2g1q""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,Black to move.,1276,Casual,"{""advancedPawn"",""bishopEndgame"",""endgame"",""long"",""mate"",""mateIn3"",""promotion""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,jJU8M,34045,95,{}
lc_akWCx,3r1rk1/2q2p1p/3R2p1/1b1p1p2/1p4P1/1B3PQP/1PP5/4R1K1 w - - 5 27,"{""d6g6"",""h7g6"",""g3c7""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,White to move.,1276,Casual,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,akWCx,33837,95,{}
lc_6QtXU,4rk2/3Qn1pp/p2P1p2/8/1p5P/5BP1/3q4/5K2 w - - 1 34,"{""d6e7"",""e8e7"",""d7d2""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,White to move.,1276,Casual,"{""advancedPawn"",""crushing"",""discoveredAttack"",""endgame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,6QtXU,33175,95,{}
lc_Yj9Pf,r2qk2r/1p3ppp/5n2/p1b1p3/3nP3/P2QB1P1/1P3PBP/RN3RK1 b kq - 1 13,"{""d4f3"",""g2f3"",""d8d3""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,Black to move.,1277,Casual,"{""crushing"",""discoveredAttack"",""opening"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,Yj9Pf,43610,96,"{""Kings_Pawn_Game"",""Kings_Pawn_Game_Other_variations""}"
lc_1fNSc,5rk1/pp1Q1pp1/1b6/2pN4/8/8/Pq2nPPP/6RK w - - 4 35,"{""d5e7"",""g8h7"",""d7h3""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1277,Casual,"{""anastasiaMate"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,1fNSc,36295,95,{}
lc_5qvf4,2Q2b1k/2p4p/3p2p1/3Nn3/4N1n1/1P4P1/P4r1P/R3R1K1 b - - 3 27,"{""e5f3"",""g1h1"",""f2h2""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,Black to move.,1277,Casual,"{""arabianMate"",""fork"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,5qvf4,34901,95,{}
lc_ONPVp,r1q2rk1/pp1nn1pp/2pb2b1/3p1p2/3P2P1/5NNP/PPP1QPB1/R1B2RK1 w - f6 0 14,"{""e2e6"",""g6f7"",""e6d6""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1279,Casual,"{""crushing"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,ONPVp,36674,96,"{""French_Defense"",""French_Defense_Queens_Knight""}"
lc_ktnJX,2k5/p1p2Q1p/2p5/q2p4/8/3RKP2/2P2P1P/r1r4R w - - 1 29,"{""f7e8"",""c8b7"",""d3b3"",""a5b6"",""b3b6"",""a7b6"",""h1c1""}",rook,1,intermediate,Rook 1 · Endgame,endgame,White to move.,1279,Casual,"{""crushing"",""endgame"",""master"",""veryLong""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,ktnJX,33131,95,{}
lc_PGwJW,6k1/np1R2p1/p1p4p/8/1PP5/P5q1/1B3rB1/1R4K1 w - - 2 32,"{""d7g7"",""g3g7"",""b2g7""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1280,Casual,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,PGwJW,33528,95,{}
lc_0hWDC,r5k1/1q3ppp/1p2p3/2n5/1P1N4/r3P3/1Q2RPPP/2R3K1 b - - 0 25,"{""c5d3"",""b2a3"",""a8a3""}",rook,1,intermediate,Rook 1 · Fork,fork,Black to move.,1280,Casual,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,0hWDC,33057,95,{}
lc_vkSpB,3r4/2p1k3/p3b1p1/Ppn1p2p/2p1P2P/2P1NPP1/1P1NK3/R7 b - - 0 26,"{""d8d2"",""e2d2"",""c5b3"",""d2e2"",""b3a1""}",rook,1,intermediate,Rook 1 · Fork,fork,Black to move.,1280,Casual,"{""attraction"",""crushing"",""endgame"",""fork"",""long"",""master"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,vkSpB,32949,95,{}
lc_VX3Mx,6rk/5p1p/4pPpQ/pr2P1K1/6P1/4p1R1/PP3q1P/8 w - - 6 37,"{""h6h7"",""h8h7"",""g3h3"",""f2h4"",""h3h4""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,White to move.,1281,Casual,"{""attraction"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,VX3Mx,34061,95,{}
lc_WWHPN,rn1qkbnr/ppp2ppp/3pb3/4p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4,"{""e6c4"",""d1a4"",""b7b5""}",rook,1,intermediate,Rook 1 · Hanging Piece,hangingPiece,Black to move.,1282,Casual,"{""advantage"",""hangingPiece"",""opening"",""short""}",A hanging piece — an undefended enemy piece is free to capture.,true,lichess,WWHPN,36345,96,"{""Philidor_Defense"",""Philidor_Defense_Other_variations""}"
lc_MtsxU,3r2k1/p4pBp/2p2Pp1/4p3/8/2q1pR1Q/P5PP/3r2RK w - - 6 27,"{""h3h7"",""g8h7"",""f3h3"",""h7g8"",""h3h8""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,White to move.,1282,Casual,"{""attraction"",""kingsideAttack"",""long"",""mate"",""mateIn3"",""middlegame"",""operaMate"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,MtsxU,34967,96,{}
lc_wJIdG,r6r/p2k1p2/2p1qp2/2bP4/8/2Nb2P1/PQ4BP/R3R2K b - - 2 23,"{""h8h2"",""h1h2"",""a8h8"",""g2h3"",""e6h3""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,Black to move.,1283,Casual,"{""attraction"",""kingsideAttack"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,wJIdG,35998,95,{}
lc_wM5zg,r6k/ppq2prp/2p2Pp1/3p1Nn1/7R/1P2P3/PBP3PP/6K1 w - - 0 27,"{""f6g7"",""h8g8"",""f5h6""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1283,Casual,"{""advancedPawn"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,wM5zg,33867,96,{}
lc_bdTeQ,rn2k2r/p1pp1pp1/1p1q1p1p/8/2PP4/P2Q4/1P2BP2/R3KR2 w Qkq - 2 14,"{""d3e4"",""d6e7"",""e4a8""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1283,Casual,"{""advantage"",""fork"",""middlegame"",""pin"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,bdTeQ,33815,96,"{""English_Defense"",""English_Defense_Other_variations""}"
lc_nqPWp,2kr3B/Qppb1p1p/8/6q1/8/2P5/PP2pPPP/1K2RB1R b - - 2 18,"{""d7f5"",""b1a1"",""d8d1"",""e1d1"",""e2d1q""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,Black to move.,1284,Casual,"{""advancedPawn"",""backRankMate"",""long"",""mate"",""mateIn3"",""middlegame"",""promotion""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,nqPWp,36465,96,"{""Scotch_Game"",""Scotch_Game_Classical_Variation""}"
lc_ZosIS,8/p5nk/2qP3p/8/1B4r1/P7/4Q1P1/3R3K b - - 5 40,"{""g4h4"",""h1g1"",""c6b6"",""e2f2"",""h4h1"",""g1h1"",""b6f2""}",rook,1,intermediate,Rook 1 · Deflection,deflection,Black to move.,1284,Casual,"{""advantage"",""deflection"",""endgame"",""veryLong""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,ZosIS,34183,95,{}
lc_2WnNh,r1bR4/2p1ppkp/p5pb/2n1P3/2P2PP1/Pp6/1P2N2P/1K3B1R b - - 0 25,"{""c8f5"",""g4f5"",""a8d8""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,Black to move.,1284,Casual,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,2WnNh,33535,95,{}
lc_d57G1,k4r2/p3b3/q1r1p3/3pPn2/2nP2Np/1RPQ1N1P/P5P1/KR2B3 b - - 2 35,"{""a6a2"",""a1a2"",""c6a6"",""b3a3"",""a6a3""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,Black to move.,1285,Casual,"{""attraction"",""long"",""mate"",""mateIn3"",""middlegame"",""operaMate"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,d57G1,34686,96,{}
lc_egfIi,r1bk1b1r/5Rpp/p1pP4/8/2B5/6P1/P1P1Q1P1/qN5K w - - 0 17,"{""f7f8"",""h8f8"",""e2e7""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1286,Casual,"{""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,egfIi,36306,96,"{""Sicilian_Defense"",""Sicilian_Defense_Other_variations""}"
lc_anLQc,6rk/1b1rq1pp/p4p2/1p3P2/2pbP1RQ/P1P2B1P/1P6/3R3K w - - 0 33,"{""h4h7"",""h8h7"",""g4h4""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1286,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,anLQc,33509,95,{}
lc_K1WoV,5rk1/1p4p1/4q2p/p1p1rN1n/2P2Q2/1P6/P4RPP/3R3K w - - 5 36,"{""f5h6"",""e6h6"",""f4f8""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,White to move.,1286,Casual,"{""advantage"",""discoveredAttack"",""kingsideAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,K1WoV,33356,96,{}
lc_LZ9pJ,r7/pb3Q2/1pkp4/4p3/8/4R2P/P1q2PPK/8 w - - 0 35,"{""f7f3"",""c6c7"",""e3c3"",""c2c3"",""f3c3""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1287,Casual,"{""advantage"",""endgame"",""fork"",""long""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,LZ9pJ,36173,95,{}
lc_3ARHK,2r2rk1/2q1Bp1p/p2pp1PP/1pn5/3N2P1/P1nB1b2/1PP5/2KR3R w - - 0 19,"{""g6h7"",""g8h8"",""e7f6""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1287,Casual,"{""advancedPawn"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,3ARHK,33415,95,"{""Sicilian_Defense"",""Sicilian_Defense_Najdorf_Variation""}"
lc_usbgY,4r3/p2k1ppp/2p5/2B5/8/2p5/P4PPP/3KR3 b - - 1 22,"{""c3c2"",""d1c2"",""e8e1""}",rook,1,intermediate,Rook 1 · Deflection,deflection,Black to move.,1288,Casual,"{""advancedPawn"",""advantage"",""deflection"",""endgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,usbgY,36399,96,{}
lc_3bEd6,6r1/ppp2k2/3p4/2b1p2r/4P2P/P2P1NP1/1PP2P2/R4RK1 b - - 0 25,"{""g8g3"",""g1h2"",""g3f3""}",rook,1,intermediate,Rook 1 · Pin,pin,Black to move.,1288,Casual,"{""crushing"",""endgame"",""kingsideAttack"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,3bEd6,34825,95,{}
lc_7Add1,5rkb/p4p1p/3Q1Pp1/6B1/8/1P5P/3p1qP1/2R4K w - - 0 33,"{""d6f8"",""g8f8"",""c1c8""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1289,Casual,"{""attraction"",""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,7Add1,35984,95,{}
lc_btdRy,7k/pp4p1/4Q2B/7p/3P2r1/2P3Pq/7P/5RK1 b - - 7 33,"{""g4g3"",""h2g3"",""h3e6""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,Black to move.,1289,Casual,"{""crushing"",""discoveredAttack"",""endgame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,btdRy,34685,95,{}
lc_kD9bW,r2qk1nr/p1p2p1p/b2b2p1/2ppp3/6Q1/PP2P2P/1BPP1PP1/RN2K1NR w KQkq - 0 9,"{""g4a4"",""d8d7"",""a4a6""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1289,Casual,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,kD9bW,34220,95,"{""Vant_Kruijs_Opening"",""Vant_Kruijs_Opening_Other_variations""}"
lc_9I1uI,1b3r2/1k1r2p1/8/2Q5/4NPpP/3PK1P1/8/8 b - - 0 48,"{""b8a7"",""c5a7"",""b7a7""}",rook,1,intermediate,Rook 1 · Pin,pin,Black to move.,1289,Casual,"{""advantage"",""endgame"",""master"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,9I1uI,34068,95,{}
lc_Rtw2E,6k1/p6p/1p2Pr1q/8/4Qp2/4bP2/6PP/3R1R1K b - - 0 32,"{""h6h2"",""h1h2"",""f6h6""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,Black to move.,1289,Casual,"{""attraction"",""endgame"",""mate"",""mateIn2"",""pillsburysMate"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,Rtw2E,33917,96,{}
lc_8sGKt,2r3k1/p3qpp1/Qp2p2p/n7/3R3P/4P1P1/P4PBK/3r4 w - - 0 28,"{""a6c8"",""e7f8"",""c8f8"",""g8f8"",""d4d1""}",rook,1,intermediate,Rook 1 · Hanging Piece,hangingPiece,White to move.,1289,Casual,"{""crushing"",""hangingPiece"",""long"",""middlegame""}",A hanging piece — an undefended enemy piece is free to capture.,true,lichess,8sGKt,33281,95,{}
lc_OIJ0Y,r1bk1br1/5p1p/p2p1N2/2p5/Pp2PP1n/6Pq/1PP1BR1P/RN1Q2K1 b - - 2 20,"{""g8g3"",""h2g3"",""h3g3"",""g1h1"",""g3f2""}",rook,1,intermediate,Rook 1 · Deflection,deflection,Black to move.,1290,Casual,"{""crushing"",""deflection"",""kingsideAttack"",""long"",""middlegame"",""sacrifice""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,OIJ0Y,48978,96,{}
lc_oNpW7,r4rk1/2q3p1/p3R1pp/1p1B4/3Pn1PP/N1P5/PP3PK1/3Q1R2 b - - 0 26,"{""f8f2"",""f1f2"",""c7g3"",""g2f1"",""g3f2""}",rook,1,intermediate,Rook 1 · Mate In3,mateIn3,Black to move.,1290,Casual,"{""attraction"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,oNpW7,45476,95,{}
lc_LDZEN,1kr4r/pp1n3p/q1nPp1p1/P2pPpP1/3P1P1P/1Q6/3BNK2/R6R b - - 2 25,"{""a6e2"",""f2e2"",""c6d4"",""e2d1"",""d4b3""}",rook,1,intermediate,Rook 1 · Fork,fork,Black to move.,1290,Casual,"{""advantage"",""attraction"",""exposedKing"",""fork"",""long"",""middlegame"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,LDZEN,34706,95,{}
lc_TEIVy,r4k1r/1pp2Pp1/p2p1N2/5b2/8/1B6/PPP5/3nR1K1 w - - 0 27,"{""e1e8"",""a8e8"",""f7e8q""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1290,Casual,"{""advancedPawn"",""mate"",""mateIn2"",""middlegame"",""promotion"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,TEIVy,33969,95,{}
lc_Dl1ZB,3r2k1/p1p2rP1/5pQp/3B4/2P4P/3PP3/2P2RK1/2q5 b - - 4 43,"{""d8d5"",""c4d5"",""f7g7""}",rook,1,intermediate,Rook 1 · Pin,pin,Black to move.,1291,Casual,"{""advantage"",""endgame"",""master"",""masterVsMaster"",""pin"",""short"",""superGM""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,Dl1ZB,36364,96,{}
lc_fOhAN,1r4k1/1pb1q1p1/4p3/1pPp1rN1/3P1Pp1/4P1P1/1B4K1/5Q1R w - - 6 31,"{""h1h8"",""g8h8"",""f1h1"",""h8g8"",""h1h7"",""g8f8"",""h7h8""}",rook,1,intermediate,Rook 1 · Attraction,attraction,White to move.,1291,Casual,"{""attraction"",""kingsideAttack"",""mate"",""mateIn4"",""middlegame"",""sacrifice"",""veryLong""}",An attraction — force an enemy piece onto a square where it can be exploited.,true,lichess,fOhAN,35519,95,{}
lc_6w5rP,5r1k/p6p/1p3p1R/2r2pQ1/5R2/6PP/q4P1K/8 w - - 0 33,"{""h6h7"",""h8h7"",""f4h4""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1291,Casual,"{""attraction"",""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,6w5rP,34716,96,{}
lc_eulIJ,4rrk1/2pnnpp1/p2P3p/1p6/5q1P/2B2B2/P2N1P2/R2QK2R b KQ - 0 21,"{""e7d5"",""e1f1"",""d5c3""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,Black to move.,1291,Casual,"{""crushing"",""discoveredAttack"",""discoveredCheck"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,eulIJ,34490,96,{}
lc_s4kiP,r4rk1/3b1pp1/1p5p/3Q4/p2P4/1PqBR3/5PPP/R5K1 w - - 1 22,"{""d3h7"",""g8h7"",""e3c3""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,White to move.,1291,Casual,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,s4kiP,34202,95,{}
lc_KiCdd,2R5/6pk/p2qp2p/1r1nNp2/1p1P4/7P/Q4PP1/6K1 w - f6 0 32,"{""c8h8"",""h7h8"",""e5f7"",""h8h7"",""f7d6""}",rook,1,intermediate,Rook 1 · Fork,fork,White to move.,1291,Casual,"{""advantage"",""attraction"",""endgame"",""fork"",""long"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,KiCdd,33712,95,{}
lc_hIV8w,r4rk1/2q2p1p/pp4p1/2pP4/P2bBn2/1P3Q1P/2P2PP1/3RR1K1 w - - 2 22,"{""d5d6"",""c7d6"",""e4a8""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,White to move.,1291,Casual,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,hIV8w,33655,95,{}
lc_qWFfi,7k/3nr1pp/3qBp2/ppp2P2/3pR2Q/P2P3P/1PP3P1/6K1 w - - 4 30,"{""h4h7"",""h8h7"",""e4h4""}",rook,1,intermediate,Rook 1 · Mate In2,mateIn2,White to move.,1291,Casual,"{""attraction"",""endgame"",""kingsideAttack"",""mate"",""mateIn2"",""pillsburysMate"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,qWFfi,33063,94,{}
lc_Sljwt,8/8/1R6/6PP/2k2P2/rp3K2/8/8 b - - 0 45,"{""b3b2"",""f3g4"",""a3b3"",""b6b3"",""c4b3""}",rook,1,intermediate,Rook 1 · Discovered Attack,discoveredAttack,Black to move.,1291,Casual,"{""advancedPawn"",""clearance"",""crushing"",""discoveredAttack"",""discoveredCheck"",""endgame"",""long"",""rookEndgame""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,Sljwt,32898,97,{}
