id,fen,solution_ucis,category,sub_level,difficulty,title,theme,prompt,rating,rating_label,tags,explanation,active,source,lichess_id,nb_plays,popularity,opening_tags
lc_z33rR,3r3r/1RpknQ2/4p3/P2p2p1/8/5PPp/2P1q2P/1R5K w - - 1 34,"{""b7c7"",""d7c7"",""f7e7"",""d8d7"",""e7c5"",""c7d8"",""b1b8""}",king,1,intermediate,King 1 · Deflection,deflection,White to move.,1662,Club,"{""attraction"",""deflection"",""mate"",""mateIn4"",""middlegame"",""veryLong""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,z33rR,24945,96,{}
lc_znFAX,rn3rk1/pp2pp2/6p1/q1Pp2Np/3b2bP/2P2Q2/P2B1PP1/R3KB1R w KQ - 2 15,"{""c3d4"",""g4f3"",""d2a5""}",king,1,intermediate,King 1 · Discovered Attack,discoveredAttack,White to move.,1662,Club,"{""advantage"",""discoveredAttack"",""hangingPiece"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,znFAX,20228,95,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Panov_Attack""}"
lc_RbmJP,r1b1k1nr/pp1p1ppp/2p5/4q1b1/2B5/3QB1P1/PPP2P1P/RN2K2R w KQkq - 2 12,"{""f2f4"",""g5f4"",""g3f4""}",king,1,intermediate,King 1 · Fork,fork,White to move.,1663,Club,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,RbmJP,28940,95,"{""Scotch_Game"",""Scotch_Game_Benima_Defense""}"
lc_fqTWf,r2kbb1r/2q3pp/3p1pP1/1p2p2Q/p1PpP3/3P4/PPB3PP/R1B2RK1 w - - 1 19,"{""h5h7"",""h8h7"",""g6h7""}",king,1,intermediate,King 1 · Sacrifice,sacrifice,White to move.,1663,Club,"{""advancedPawn"",""crushing"",""middlegame"",""sacrifice"",""short""}",A sacrifice — give up material to gain a decisive tactical or positional advantage.,true,lichess,fqTWf,28484,95,"{""Sicilian_Defense"",""Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack""}"
lc_egZUa,1r6/4rkp1/2p2pnp/1b5Q/p3q2P/P5PB/2PR3K/3R4 w - - 2 40,"{""h3f5"",""e4f5"",""h5f5""}",king,1,intermediate,King 1 · Advantage,advantage,White to move.,1663,Club,"{""advantage"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,egZUa,28240,95,{}
lc_oGKpp,rnbqk2r/ppp2ppp/5n2/3P4/1b6/2N5/PP2BPPP/R1BQK1NR w KQkq - 3 7,"{""d1a4"",""b8c6"",""d5c6"",""b4c3"",""b2c3""}",king,1,intermediate,King 1 · Fork,fork,White to move.,1663,Club,"{""advantage"",""fork"",""long"",""opening""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,oGKpp,25117,96,"{""Danish_Gambit"",""Danish_Gambit_Other_variations""}"
lc_IHOw4,r3r1k1/bp3pp1/p3b1np/2p1Pq2/P1Pp1n2/R4N1P/1B1N1PPK/Q3RB2 w - - 1 21,"{""g2g4"",""f5c2"",""e1c1"",""c2d2"",""f3d2""}",king,1,intermediate,King 1 · Trapped Piece,trappedPiece,White to move.,1663,Club,"{""advantage"",""long"",""master"",""masterVsMaster"",""middlegame"",""superGM"",""trappedPiece""}",A trapped piece — the enemy piece has no safe squares and can be won.,true,lichess,IHOw4,25067,95,{}
lc_ykFbL,3r2k1/pp3ppp/8/2p2nP1/3r4/2N4P/PPPB3R/R2K4 b - - 3 21,"{""f5e3"",""d1c1"",""e3f1"",""h2f2"",""f1d2""}",king,1,intermediate,King 1 · Pin,pin,Black to move.,1663,Club,"{""advantage"",""long"",""middlegame"",""pin""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,ykFbL,24893,95,{}
lc_GLy1L,r4rk1/1pp1qppp/p1np1n2/8/2B1P1b1/8/PB1N1PPP/R2QR1K1 w - - 2 16,"{""b2f6"",""e7f6"",""d1g4""}",king,1,intermediate,King 1 · Advantage,advantage,White to move.,1663,Club,"{""advantage"",""capturingDefender"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,GLy1L,24622,95,"{""Italian_Game"",""Italian_Game_Evans_Gambit""}"
lc_oh5Jx,8/3k1p2/8/3PP3/pp1K4/2P3Pp/P6P/8 b - - 0 45,"{""b4b3"",""a2b3"",""a4a3""}",king,1,intermediate,King 1 · Pawn Endgame,pawnEndgame,Black to move.,1663,Club,"{""crushing"",""endgame"",""master"",""masterVsMaster"",""pawnEndgame"",""short""}",A pawn endgame — king opposition and the square of the pawn decide it.,true,lichess,oh5Jx,24283,95,{}
lc_WlhUA,r1b3k1/pp5p/3B2p1/2p5/3bP1q1/1P1P2Q1/1PP3PP/5R1K w - - 3 20,"{""f1f8"",""g8g7"",""g3g4"",""c8g4"",""f8a8""}",king,1,intermediate,King 1 · Crushing,crushing,White to move.,1663,Club,"{""crushing"",""long"",""middlegame""}",Find the strongest continuation and seize the advantage.,true,lichess,WlhUA,24236,96,"{""Sicilian_Defense"",""Sicilian_Defense_Closed""}"
lc_DDkit,1r2r3/p5k1/6pp/3q1p1Q/3p1R2/3Np3/PPP3R1/6K1 b - - 3 31,"{""d5g2"",""g1g2"",""g6h5""}",king,1,intermediate,King 1 · Crushing,crushing,Black to move.,1663,Club,"{""crushing"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,DDkit,24223,96,{}
lc_bSFLH,r2q1rk1/1b2npbp/p1n1p1p1/1p2P1B1/3N4/1B3N2/PPP3PP/R2Q1RK1 w - - 2 14,"{""d4c6"",""b7c6"",""d1d8"",""f8d8"",""g5e7""}",king,1,intermediate,King 1 · Discovered Attack,discoveredAttack,White to move.,1663,Club,"{""advantage"",""capturingDefender"",""discoveredAttack"",""long"",""middlegame""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,bSFLH,24093,96,"{""Sicilian_Defense"",""Sicilian_Defense_Closed""}"
lc_EUci4,8/5P2/p3B3/3P4/4nkP1/R6K/P1r4P/8 b - - 0 49,"{""e4g5"",""h3h4"",""c2h2"",""a3h3"",""h2h3""}",king,1,intermediate,King 1 · Mate In3,mateIn3,Black to move.,1663,Club,"{""deflection"",""endgame"",""long"",""mate"",""mateIn3""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,EUci4,24018,96,{}
lc_aoHB0,2q3k1/2p3pp/pp4p1/3b2B1/4r3/P4r1P/3Q1PP1/R5K1 w - - 0 27,"{""d2d5"",""c8e6"",""d5e6"",""e4e6"",""g2f3""}",king,1,intermediate,King 1 · Fork,fork,White to move.,1663,Club,"{""advantage"",""fork"",""hangingPiece"",""long"",""middlegame""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,aoHB0,23885,95,{}
lc_02MFn,3rr2b/1p1q1b1k/p1pB1ppP/2Pp4/1P4P1/P4P2/3QR3/4R1K1 w - - 2 35,"{""e2e7"",""e8e7"",""e1e7""}",king,1,intermediate,King 1 · Advantage,advantage,White to move.,1663,Club,"{""advantage"",""collinearMove"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,02MFn,23079,96,{}
lc_v7WeN,8/2R3pp/P3k3/4p3/1P2Pp1n/2P1b3/8/7K w - - 1 33,"{""a6a7"",""e3a7"",""c7a7""}",king,1,intermediate,King 1 · Advanced Pawn,advancedPawn,White to move.,1663,Club,"{""advancedPawn"",""advantage"",""endgame"",""short""}",An advanced pawn — push the passer or use its threats to win material.,true,lichess,v7WeN,22763,94,{}
lc_dLhu0,r1b1k2r/ppp1bpp1/5n2/q2Np2p/3n4/P2P1BN1/1PPB1PPP/R2QK2R b KQkq - 2 11,"{""d4f3"",""d1f3"",""a5d5"",""f3d5"",""f6d5""}",king,1,intermediate,King 1 · Crushing,crushing,Black to move.,1663,Club,"{""crushing"",""long"",""opening""}",Find the strongest continuation and seize the advantage.,true,lichess,dLhu0,22726,94,"{""Scandinavian_Defense"",""Scandinavian_Defense_Main_Line""}"
lc_KetVs,rn1qkbnr/pp3ppp/2p1b3/4P3/Q1B5/4P3/PP3PPP/RNB1K1NR b KQkq - 0 6,"{""b7b5"",""c4b5"",""c6b5""}",king,1,intermediate,King 1 · Fork,fork,Black to move.,1663,Club,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,KetVs,22566,96,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Albin_Countergambit""}"
lc_9834o,r3r1k1/ppp2npp/5p2/6q1/2PP1n2/P1Q1B1NP/2P2PP1/R4RK1 b - - 0 23,"{""g5g3"",""f2g3"",""f4e2"",""g1h1"",""e2c3""}",king,1,intermediate,King 1 · Fork,fork,Black to move.,1663,Club,"{""crushing"",""fork"",""long"",""middlegame"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,9834o,22489,96,{}
lc_l8OlP,7r/3k2pb/2Np3p/p1pB2qP/1p2PQ2/3P4/PPP5/2K2R2 b - - 0 31,"{""h8f8"",""f4g5"",""f8f1"",""c1d2"",""h6g5""}",king,1,intermediate,King 1 · Pin,pin,Black to move.,1663,Club,"{""advantage"",""intermezzo"",""long"",""middlegame"",""pin"",""sacrifice"",""skewer""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,l8OlP,22060,96,{}
lc_uKvQc,2R2r1k/6bp/1p1pQ1p1/p2Bp3/4Pq2/P2P3P/6P1/7K w - - 4 27,"{""e6g8"",""f8g8"",""c8g8""}",king,1,intermediate,King 1 · Mate In2,mateIn2,White to move.,1663,Club,"{""endgame"",""mate"",""mateIn2"",""sacrifice"",""short"",""xRayAttack""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,uKvQc,21991,96,{}
lc_o3EbS,r2q1rk1/1pp2pp1/p4n1p/4b3/1P1npP2/P1NB4/6PP/R1BQ1RK1 w - - 0 16,"{""f4e5"",""e4d3"",""e5f6""}",king,1,intermediate,King 1 · Hanging Piece,hangingPiece,White to move.,1663,Club,"{""advantage"",""hangingPiece"",""middlegame"",""short""}",A hanging piece — an undefended enemy piece is free to capture.,true,lichess,o3EbS,21830,94,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Baltic_Defense""}"
lc_3Aonw,6k1/4P1n1/4NKP1/8/7p/8/8/8 b - - 2 67,"{""g7e8"",""f6f5"",""h4h3""}",king,1,intermediate,King 1 · Knight Endgame,knightEndgame,Black to move.,1663,Club,"{""crushing"",""endgame"",""knightEndgame"",""short""}",A knight endgame — calculate carefully; knights are slow to switch wings.,true,lichess,3Aonw,21737,96,{}
lc_2AsVu,2r2rk1/2qbbppp/p7/2pQP3/8/4BN2/P4PPP/1R3RK1 w - - 3 19,"{""b1b7"",""d7c6"",""b7c7"",""c6d5"",""c7e7""}",king,1,intermediate,King 1 · Advantage,advantage,White to move.,1663,Club,"{""advantage"",""long"",""middlegame""}",Find the strongest continuation and seize the advantage.,true,lichess,2AsVu,21527,96,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Marshall_Defense""}"
lc_Vy8X2,3r2k1/pb1rqpbp/4p1p1/p1Q5/2P1NP2/3P2P1/1P1R2BP/3R3K b - - 0 24,"{""b7e4"",""c5e7"",""e4g2"",""d2g2"",""d7e7""}",king,1,intermediate,King 1 · Sacrifice,sacrifice,Black to move.,1663,Club,"{""crushing"",""kingsideAttack"",""long"",""middlegame"",""sacrifice""}",A sacrifice — give up material to gain a decisive tactical or positional advantage.,true,lichess,Vy8X2,21499,96,{}
lc_sx7jB,5Q2/7p/p5p1/2R5/3n4/pP1k2B1/4r1PP/K7 b - - 0 43,"{""d4b3"",""a1b1"",""a3a2""}",king,1,intermediate,King 1 · Mate In2,mateIn2,Black to move.,1663,Club,"{""advancedPawn"",""endgame"",""fork"",""master"",""masterVsMaster"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,sx7jB,20667,96,{}
lc_I7XeV,1rk4r/Rp6/Q1p1N3/4p3/4P2p/5P2/1qP3PK/8 w - - 2 26,"{""a6c6"",""b7c6"",""a7c7""}",king,1,intermediate,King 1 · Mate In2,mateIn2,White to move.,1663,Club,"{""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,I7XeV,20545,96,{}
lc_F9Lxq,8/p6p/1p1bb2k/2ppr3/4BP2/2P3N1/PP4PP/1K1R4 b - - 0 30,"{""e5e4"",""g3e4"",""e6f5"",""b1c1"",""f5e4""}",king,1,intermediate,King 1 · Pin,pin,Black to move.,1663,Club,"{""advantage"",""endgame"",""long"",""pin"",""sacrifice""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,F9Lxq,20388,97,{}
lc_kXHqd,1r4k1/2R2p1p/6p1/4Q3/4P3/3B3P/b4qPK/8 w - - 2 29,"{""c7c2"",""f2b6"",""c2a2""}",king,1,intermediate,King 1 · Interference,interference,White to move.,1663,Club,"{""advantage"",""endgame"",""interference"",""short""}",Interference — block the line between two enemy pieces to break their coordination.,true,lichess,kXHqd,20310,96,{}
lc_vl9G5,4rq1k/6pp/3Q1n2/2p5/8/N1P2P2/PP4PP/3R2K1 b - - 6 29,"{""e8e1"",""g1f2"",""f6e4"",""f2e1"",""e4d6""}",king,1,intermediate,King 1 · Pin,pin,Black to move.,1663,Club,"{""advantage"",""endgame"",""long"",""pin""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,vl9G5,20277,96,{}
lc_uDyxV,6k1/p4p2/1p3bp1/5q1p/3PrP2/1P1Q2P1/PB3K1P/4R3 b - - 10 29,"{""e4f4"",""g3f4"",""f5d3""}",king,1,intermediate,King 1 · Discovered Attack,discoveredAttack,Black to move.,1663,Club,"{""crushing"",""discoveredAttack"",""endgame"",""master"",""masterVsMaster"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,uDyxV,20268,95,{}
lc_0REnD,4kbr1/R7/3ppB2/1p1b3p/5n2/5P2/1P3RPP/7K w - - 9 31,"{""f2c2"",""d5c4"",""b2b3""}",king,1,intermediate,King 1 · Advantage,advantage,White to move.,1663,Club,"{""advantage"",""middlegame"",""quietMove"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,0REnD,20138,95,{}
lc_vN5yu,r1b1k2r/1pp1bpp1/4p3/p3P3/3q4/P1NPB1p1/1P2BPP1/R2Q1RK1 b kq - 1 17,"{""h8h1"",""g1h1"",""d4h4"",""h1g1"",""h4h2""}",king,1,intermediate,King 1 · Mate In3,mateIn3,Black to move.,1663,Club,"{""attraction"",""kingsideAttack"",""long"",""mate"",""mateIn3"",""opening"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,vN5yu,20079,96,"{""French_Defense"",""French_Defense_Kings_Indian_Attack""}"
lc_umd5a,r4r1k/5p1p/5qp1/p3R2P/1p3P2/8/PP1BQ3/2K4R b - - 0 32,"{""f6c6"",""c1d1"",""c6h1""}",king,1,intermediate,King 1 · Fork,fork,Black to move.,1663,Club,"{""crushing"",""exposedKing"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,umd5a,19956,96,{}
lc_u6cNc,5rk1/1bp2ppp/p7/5q2/3P3r/P2BB3/2P2PP1/R2QR1K1 b - - 2 20,"{""h4h1"",""g1h1"",""f5h3"",""h1g1"",""h3g2""}",king,1,intermediate,King 1 · Mate In3,mateIn3,Black to move.,1663,Club,"{""attraction"",""kingsideAttack"",""long"",""mate"",""mateIn3"",""middlegame"",""pin"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,u6cNc,19812,95,{}
lc_I7bgM,5r1k/1pQ3pp/p5r1/3P4/4Pp1q/P4Pn1/1B3RPP/3R2K1 b - - 2 26,"{""h4h2"",""g1h2"",""g6h6"",""h2g1"",""h6h1""}",king,1,intermediate,King 1 · Mate In3,mateIn3,Black to move.,1663,Club,"{""attraction"",""kingsideAttack"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,I7bgM,19632,96,{}
lc_Rd88u,6k1/5p1p/1q3QpB/4K3/p1B2p2/8/6PP/8 b - - 12 46,"{""b6b2"",""e5e4"",""b2f6""}",king,1,intermediate,King 1 · Skewer,skewer,Black to move.,1663,Club,"{""crushing"",""deflection"",""endgame"",""short"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,Rd88u,19529,95,{}
lc_VqEza,5rk1/p4p1p/1p4p1/q3n3/4p2B/1QP1P3/P4PPP/3R2K1 w - - 1 21,"{""d1d5"",""a5a6"",""d5e5""}",king,1,intermediate,King 1 · Interference,interference,White to move.,1663,Club,"{""crushing"",""endgame"",""interference"",""short""}",Interference — block the line between two enemy pieces to break their coordination.,true,lichess,VqEza,19476,95,{}
lc_iQMYI,8/1p3ppk/5q1p/pQ6/P2b4/2B5/5PPP/7K w - - 0 33,"{""b5d3"",""f6g6"",""d3g6"",""h7g6"",""c3d4""}",king,1,intermediate,King 1 · Endgame,endgame,White to move.,1663,Club,"{""advantage"",""endgame"",""long""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,iQMYI,19186,96,{}
lc_4D6SY,r2q1rk1/1b1n1pp1/p4n1p/1p1Np3/4P2N/3BQ2P/PPP3P1/3R1RK1 b - - 0 16,"{""f6d5"",""e4d5"",""d8h4""}",king,1,intermediate,King 1 · Discovered Attack,discoveredAttack,Black to move.,1663,Club,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,4D6SY,19045,95,"{""Lion_Defense"",""Lion_Defense_Anti-Philidor""}"
lc_A8Cxu,r1bbkr2/p2p1p1p/1qp5/4P3/8/N1P2Q2/6PP/R4R1K w q - 2 21,"{""a3c4"",""d8e7"",""c4b6""}",king,1,intermediate,King 1 · Crushing,crushing,White to move.,1663,Club,"{""crushing"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,A8Cxu,18943,92,{}
lc_ZG8GN,rnbqk2r/pp3ppp/4Pn2/2b5/8/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 6,"{""c5f2"",""e1f2"",""d8d1""}",king,1,intermediate,King 1 · Deflection,deflection,Black to move.,1663,Club,"{""attackingF2F7"",""crushing"",""deflection"",""opening"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,ZG8GN,18936,96,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Marshall_Defense""}"
lc_Yn8Bo,r4rk1/ppp1nppp/3p2q1/3Pp3/4P2N/2P5/P1P1bPPP/R2Q1RK1 w - - 0 13,"{""h4g6"",""e2d1"",""g6e7""}",king,1,intermediate,King 1 · Advantage,advantage,White to move.,1663,Club,"{""advantage"",""kingsideAttack"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,Yn8Bo,18813,95,"{""Three_Knights_Opening"",""Three_Knights_Opening_Other_variations""}"
lc_0RlBY,2r2bk1/pb1q1ppp/1n1p4/8/4PPQ1/2Bn3P/B2NN1P1/1R4K1 w - - 2 35,"{""g4d7"",""b6d7"",""b1b7""}",king,1,intermediate,King 1 · Capturing Defender,capturingDefender,White to move.,1663,Club,"{""capturingDefender"",""crushing"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,0RlBY,18796,95,{}
lc_pkS36,2r5/1Q6/p2p2k1/8/2P1RpK1/1P3B2/P5P1/7q b - - 2 38,"{""h1h5"",""g4f4"",""h5g5""}",king,1,intermediate,King 1 · Mate In2,mateIn2,Black to move.,1663,Club,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,pkS36,18756,96,{}
lc_5fGL8,5k2/pp4p1/q2rpb2/8/3p4/7P/PPQ1RPP1/4R1K1 b - - 1 36,"{""d4d3"",""c2c8"",""d6d8"",""c8e6"",""d3e2"",""e6a6"",""b7a6""}",king,1,intermediate,King 1 · Fork,fork,Black to move.,1663,Club,"{""advancedPawn"",""advantage"",""defensiveMove"",""endgame"",""fork"",""veryLong""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,5fGL8,18665,95,{}
lc_uee1t,r4rk1/pQ3Rpp/1p2p3/8/7N/1n6/2q2PPP/4R1K1 w - - 0 28,"{""f7g7"",""g8h8"",""h4g6"",""c2g6"",""g7g6""}",king,1,intermediate,King 1 · Crushing,crushing,White to move.,1663,Club,"{""crushing"",""long"",""middlegame""}",Find the strongest continuation and seize the advantage.,true,lichess,uee1t,18644,96,{}
lc_xt1Bx,2r5/p4pR1/4k1b1/3p3p/3B1R1P/r7/4KP2/8 w - - 4 29,"{""f4f6"",""e6d7"",""f6g6""}",king,1,intermediate,King 1 · Pin,pin,White to move.,1664,Club,"{""advantage"",""endgame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,xt1Bx,38057,95,{}
lc_KI97f,5rk1/p2q1p1p/3p2p1/3Qb3/2P1N3/4P3/Pr4PP/R4RK1 w - - 1 18,"{""d5e5"",""d6e5"",""e4f6"",""g8g7"",""f6d7""}",king,1,intermediate,King 1 · Fork,fork,White to move.,1664,Club,"{""advantage"",""fork"",""long"",""middlegame"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,KI97f,32451,95,"{""Sicilian_Defense"",""Sicilian_Defense_Classical_Variation""}"
lc_msftv,1r6/4bpp1/3pk2p/1p1qp3/8/5N2/Q4PPP/5RK1 w - - 3 27,"{""f3d4"",""e5d4"",""f1e1"",""e6f6"",""a2d5""}",king,1,intermediate,King 1 · Pin,pin,White to move.,1664,Club,"{""crushing"",""deflection"",""endgame"",""long"",""pin"",""sacrifice""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,msftv,32074,96,{}
lc_iVxRS,2k5/pp2Qppp/2pr4/2b1R2q/2P5/5N1P/PP3PP1/6K1 b - - 4 24,"{""d6d1"",""e5e1"",""c5e7""}",king,1,intermediate,King 1 · Pin,pin,Black to move.,1664,Club,"{""crushing"",""discoveredAttack"",""endgame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,iVxRS,29688,96,{}
lc_jNSNt,r1r3k1/1p4pp/2qn1p2/4p3/4R3/5N2/2Q2PPP/2R3K1 w - - 4 27,"{""c2b3"",""g8h8"",""c1c6""}",king,1,intermediate,King 1 · Discovered Attack,discoveredAttack,White to move.,1664,Club,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,jNSNt,28463,96,{}
lc_O9oVm,r2r1k2/ppqn1p2/2p1pn1p/4N3/2PP4/6Q1/PP3PP1/3RR1K1 w - - 2 23,"{""e5g6"",""f8g7"",""g3c7""}",king,1,intermediate,King 1 · Discovered Attack,discoveredAttack,White to move.,1664,Club,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,O9oVm,26373,96,{}
lc_NXcr7,Q7/5pk1/p2q2p1/1p1B3p/2n4P/P3P1P1/5PK1/8 b - - 1 38,"{""c4b6"",""a8a6"",""d6d5""}",king,1,intermediate,King 1 · Endgame,endgame,Black to move.,1664,Club,"{""crushing"",""endgame"",""short""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,NXcr7,25611,96,{}
lc_AaSpt,r3r3/pp4qk/2p2R1p/8/5Q2/4N3/PP2K1PP/8 w - - 5 32,"{""f6f7"",""e8e3"",""e2e3""}",king,1,intermediate,King 1 · Pin,pin,White to move.,1664,Club,"{""advantage"",""endgame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,AaSpt,25586,95,{}
lc_vJXRz,8/7p/1p6/6PP/3n4/8/2k2K2/8 w - - 1 55,"{""g5g6"",""h7g6"",""h5h6""}",king,1,intermediate,King 1 · Knight Endgame,knightEndgame,White to move.,1664,Club,"{""advantage"",""endgame"",""knightEndgame"",""short""}",A knight endgame — calculate carefully; knights are slow to switch wings.,true,lichess,vJXRz,25527,96,{}
lc_zpVkb,3r4/2p2p1k/p2b1R1p/1p4p1/6N1/2B5/q5PP/7K w - - 2 31,"{""f6h6"",""h7g8"",""h6h8""}",king,1,intermediate,King 1 · Mate In2,mateIn2,White to move.,1664,Club,"{""endgame"",""mate"",""mateIn2"",""operaMate"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,zpVkb,24896,95,{}
lc_uNnXw,r1b1kb1r/pp2qpp1/2n1p2p/3p2NQ/7P/1N1BP3/P1P2PP1/R4RK1 w kq - 2 15,"{""g5f7"",""e7f7"",""d3g6""}",king,1,intermediate,King 1 · Pin,pin,White to move.,1664,Club,"{""advantage"",""attackingF2F7"",""middlegame"",""pin"",""sacrifice"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,uNnXw,24855,95,"{""Indian_Defense"",""Indian_Defense_Other_variations""}"
lc_p7RxV,1r1q1rk1/2p1b1pp/6p1/p3P3/PnP1BPP1/3P3P/8/R1BQ1RK1 b - - 2 22,"{""d8d4"",""g1h1"",""d4a1""}",king,1,intermediate,King 1 · Fork,fork,Black to move.,1664,Club,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,p7RxV,24826,96,{}
lc_PHGpf,2R3k1/1Q1r1p1p/6p1/8/PP6/4P1P1/4qP1P/3r1RK1 b - - 4 23,"{""g8g7"",""b7g2"",""d1f1"",""g2f1"",""d7d1"",""f1d1"",""e2d1""}",king,1,intermediate,King 1 · Pin,pin,Black to move.,1664,Club,"{""advantage"",""endgame"",""pin"",""veryLong""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,PHGpf,24757,96,{}
lc_PVUXo,6k1/p2q1Rp1/Q1r4p/8/P2P4/1Pr1P1P1/7P/5RK1 b - - 0 31,"{""d7f7"",""f1f7"",""c6a6""}",king,1,intermediate,King 1 · Endgame,endgame,Black to move.,1664,Club,"{""crushing"",""endgame"",""short""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,PVUXo,24222,95,{}
lc_HmQtA,2kr3r/p1p1nppp/8/1p2Pb2/2P5/1PK5/P2NPPPP/R4B1R b - - 0 13,"{""b5b4"",""c3b4"",""d8d2""}",king,1,intermediate,King 1 · Deflection,deflection,Black to move.,1664,Club,"{""advantage"",""deflection"",""middlegame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,HmQtA,24104,96,"{""Queens_Gambit_Declined"",""Queens_Gambit_Declined_Albin_Countergambit""}"
lc_LYFyd,k6r/1pQr4/BP1n1q2/4n1pp/8/P6P/5PP1/2R1R1K1 w - - 1 30,"{""a6b7"",""d6b7"",""c7c8"",""h8c8"",""c1c8""}",king,1,intermediate,King 1 · Mate In3,mateIn3,White to move.,1664,Club,"{""long"",""mate"",""mateIn3"",""middlegame"",""queensideAttack"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,LYFyd,24065,95,{}
