id,fen,solution_ucis,category,sub_level,difficulty,title,theme,prompt,rating,rating_label,tags,explanation,active,source,lichess_id,nb_plays,popularity,opening_tags
lc_TXDm0,1k5r/1p1r1p2/p2N4/2R1pNb1/6p1/3P2P1/PP4B1/6K1 b - - 1 24,"{""d7d6"",""f5d6"",""g5e3"",""g1f1"",""e3c5""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1437,Club,"{""advantage"",""exposedKing"",""fork"",""long"",""master"",""middlegame"",""sacrifice"",""superGM""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,TXDm0,37237,95,{}
lc_gbuzs,4R3/pkp2r1p/1p6/8/8/2Q5/3r1qPP/R6K w - - 4 31,"{""a1a7"",""b7a7"",""c3a3"",""a7b7"",""a3a8""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,White to move.,1437,Club,"{""attraction"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,gbuzs,35330,95,{}
lc_ZbDJk,r5rk/5p1p/5PpQ/p7/1p6/5R2/1q4PP/R6K w - - 0 30,"{""h6h7"",""h8h7"",""f3h3""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,White to move.,1437,Club,"{""attraction"",""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,ZbDJk,34569,95,{}
lc_DuYGR,2k3r1/2b2p1p/p1pqpnr1/3p4/3P1B2/2N2QPP/PPP2P2/R4RK1 b - - 2 19,"{""d6f4"",""f3f4"",""c7f4""}",queen,1,intermediate,Queen 1 · Pin,pin,Black to move.,1437,Club,"{""advantage"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,DuYGR,34394,96,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Other_variations""}"
lc_YWNuc,r2qr1k1/ppp3b1/3p2pp/5bN1/4N3/2PQ2P1/PP3PP1/1K2R2R w - - 0 19,"{""d3d5"",""e8e6"",""g5e6""}",queen,1,intermediate,Queen 1 · Crushing,crushing,White to move.,1437,Club,"{""crushing"",""kingsideAttack"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,YWNuc,34156,95,"{""Indian_Defense"",""Indian_Defense_Other_variations""}"
lc_n6f3t,1q4rk/1p3p1p/p3pPpQ/P7/5PP1/5R2/1PP1p2P/6K1 w - - 0 30,"{""h6h7"",""h8h7"",""f3h3""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,White to move.,1437,Club,"{""attraction"",""endgame"",""kingsideAttack"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,n6f3t,34077,96,{}
lc_hEF0u,4rrk1/pp3p2/5PNp/8/P2p4/6Q1/6P1/3bb1K1 w - - 1 30,"{""g6e7"",""g8h7"",""g3g7""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,White to move.,1437,Club,"{""discoveredCheck"",""doubleCheck"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,hEF0u,33818,96,{}
lc_TpzmU,r2r2k1/6p1/p6p/1ppq1p1N/3bR3/5QP1/5PKP/1R6 w - f6 0 34,"{""e4e8"",""g8f7"",""f3d5"",""d8d5"",""e8a8""}",queen,1,intermediate,Queen 1 · Discovered Attack,discoveredAttack,White to move.,1437,Club,"{""advantage"",""discoveredAttack"",""long"",""middlegame""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,TpzmU,33810,95,{}
lc_lXGAC,8/p5pp/1k6/1p2n3/4PR2/P6P/3r1PPK/4R3 b - - 0 30,"{""e5d3"",""f4h4"",""d3e1""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1437,Club,"{""advantage"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,lXGAC,33648,95,{}
lc_S3RlP,4N1k1/5R2/1nP3P1/3Pp3/1p2P2K/1r6/8/q7 w - - 0 58,"{""e8f6"",""g8h8"",""g6g7""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,White to move.,1437,Club,"{""advancedPawn"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,S3RlP,33336,95,{}
lc_Nt4dk,4k3/R2n2pp/2Q1pp2/8/P7/7P/1q4P1/6K1 b - - 0 39,"{""b2d4"",""g1h1"",""d4a7""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1437,Club,"{""advantage"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,Nt4dk,33316,95,{}
lc_712hk,6k1/1QR2p2/4b1pp/4q3/4p3/4N1PP/3r1P1K/8 w - - 1 40,"{""b7b8"",""g8g7"",""c7f7"",""g7f7"",""b8e5""}",queen,1,intermediate,Queen 1 · Discovered Attack,discoveredAttack,White to move.,1437,Club,"{""advantage"",""discoveredAttack"",""endgame"",""long""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,712hk,33305,96,{}
lc_7nd5C,5r1k/pQ4p1/7p/7N/8/8/P2q1rPP/1R2R2K b - - 3 27,"{""d2e1"",""b1e1"",""f2f1"",""e1f1"",""f8f1""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,Black to move.,1437,Club,"{""backRankMate"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,7nd5C,33232,95,{}
lc_ewmVO,1n1qkb1r/6pp/p1p2p2/3rp3/B7/3P1Q1P/PPP2PP1/R1B1K2R b KQk - 0 14,"{""d8a5"",""c2c3"",""a5a4""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1437,Club,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,ewmVO,33106,94,"{""Philidor_Defense"",""Philidor_Defense_Other_variations""}"
lc_ycXr1,3r1nk1/pp4p1/2p1p2p/2P5/3r1R2/PB3R1P/5P1K/8 w - - 0 47,"{""f4f8"",""d8f8"",""b3e6"",""g8h7"",""f3f8""}",queen,1,intermediate,Queen 1 · Pin,pin,White to move.,1437,Club,"{""advantage"",""deflection"",""endgame"",""long"",""pin""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,ycXr1,32901,96,{}
lc_irwYJ,r2qkb1r/2pn1ppp/p1Q1p3/2ppN3/2nP4/4P3/PP1B1PPP/RN2K2R w KQkq - 0 13,"{""e5d7"",""d8d7"",""c6a8""}",queen,1,intermediate,Queen 1 · Crushing,crushing,White to move.,1437,Club,"{""crushing"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,irwYJ,32691,95,"{""Queens_Pawn_Game"",""Queens_Pawn_Game_Other_variations""}"
lc_ut0rV,8/8/1r5p/4BK1B/6Pp/5k2/8/8 w - - 0 69,"{""g4g5"",""f3g2"",""g5g6""}",queen,1,intermediate,Queen 1 · Discovered Attack,discoveredAttack,White to move.,1437,Club,"{""crushing"",""discoveredAttack"",""discoveredCheck"",""endgame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,ut0rV,32256,97,{}
lc_yZQFh,4r1k1/bQp2pp1/p6p/4n3/8/2P4P/PPBr1PP1/R5K1 b - - 0 24,"{""a7f2"",""g1h1"",""d2c2""}",queen,1,intermediate,Queen 1 · Advantage,advantage,Black to move.,1437,Club,"{""advantage"",""master"",""masterVsMaster"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,yZQFh,31764,94,{}
lc_RAc3r,6k1/8/1p5p/p5p1/3p1b2/P6P/1PP2P1B/6K1 w - - 0 33,"{""h2f4"",""g5f4"",""g1g2"",""g8f7"",""g2f3""}",queen,1,intermediate,Queen 1 · Bishop Endgame,bishopEndgame,White to move.,1437,Club,"{""bishopEndgame"",""crushing"",""endgame"",""long""}",A bishop endgame — colour complexes and the wrong-bishop rule matter.,true,lichess,RAc3r,31642,95,{}
lc_EjTYQ,Rnk3rr/1pp5/3n1p2/1P6/3P4/6p1/QP3PKP/3q4 w - - 0 26,"{""a2e6"",""c8d8"",""a8b8"",""d6c8"",""b8c8""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,White to move.,1437,Club,"{""deflection"",""killBoxMate"",""long"",""mate"",""mateIn3"",""middlegame"",""queensideAttack""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,EjTYQ,31411,97,{}
lc_GlRPI,8/2R5/P7/8/1P3K2/1k6/2pn4/8 b - - 0 48,"{""d2c4"",""a6a7"",""c2c1q""}",queen,1,intermediate,Queen 1 · Promotion,promotion,Black to move.,1437,Club,"{""advancedPawn"",""crushing"",""endgame"",""promotion"",""quietMove"",""short""}",Pawn promotion — advance the pawn to its final rank and choose your new piece wisely.,true,lichess,GlRPI,31280,96,{}
lc_hwHfY,5rk1/R4p2/4pp1p/3q4/3P4/2P4P/p1Q2PP1/6K1 b - - 1 30,"{""f8a8"",""c2a2"",""d5a2"",""a7a2"",""a8a2""}",queen,1,intermediate,Queen 1 · X Ray Attack,xRayAttack,Black to move.,1438,Club,"{""crushing"",""endgame"",""long"",""xRayAttack""}",An x-ray — a piece attacks through an enemy piece to the target behind it.,true,lichess,hwHfY,40860,95,{}
lc_xlOaY,r1bq1rk1/2p1nppp/p1pb4/3pN1B1/3P4/8/PPP2PPP/RN1QR1K1 b - - 7 10,"{""f7f6"",""e5c6"",""e7c6""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1438,Club,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,xlOaY,38082,96,"{""French_Defense"",""French_Defense_Knight_Variation""}"
lc_P3EVh,1k3r1r/1p4p1/2P5/8/3P1n2/1QP5/1P3PPP/R4RK1 b - - 0 27,"{""f4e2"",""g1h1"",""h8h2"",""h1h2"",""f8h8""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,Black to move.,1438,Club,"{""anastasiaMate"",""attraction"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,P3EVh,37481,94,{}
lc_RBTdS,r2qkb1r/pp2pppp/8/1Npn4/6P1/8/PPP2PR1/R1BQK3 w Qkq - 0 13,"{""d1d5"",""d8d5"",""b5c7"",""e8d7"",""c7d5""}",queen,1,intermediate,Queen 1 · Fork,fork,White to move.,1438,Club,"{""advantage"",""attraction"",""fork"",""long"",""middlegame"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,RBTdS,36612,96,"{""Sicilian_Defense"",""Sicilian_Defense_Other_variations""}"
lc_hSvFY,2r1k2r/pp1bnppp/4p3/3pP3/1q1P1P2/8/4BKPP/RNBQ1R2 b k - 3 15,"{""c8c1"",""d1c1"",""b4d4"",""c1e3"",""d4a1""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1438,Club,"{""advantage"",""deflection"",""fork"",""long"",""middlegame""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,hSvFY,36009,96,"{""French_Defense"",""French_Defense_Advance_Variation""}"
lc_w5XLw,2krn2r/1pp2p2/p1n2p2/3p2P1/8/q2B1Q1P/P1PB4/1K1R3R w - - 0 25,"{""d3f5"",""c8b8"",""f3a3""}",queen,1,intermediate,Queen 1 · Discovered Attack,discoveredAttack,White to move.,1438,Club,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,w5XLw,35948,96,{}
lc_22wW2,7r/p4kp1/8/3P1pP1/5P2/1P4K1/P4QRP/4q3 b - - 6 45,"{""e1c3"",""f2f3"",""h8h3"",""g3h3"",""c3f3""}",queen,1,intermediate,Queen 1 · Deflection,deflection,Black to move.,1438,Club,"{""attraction"",""crushing"",""deflection"",""endgame"",""long""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,22wW2,35937,95,{}
lc_8tVOJ,r7/4P3/2k4p/2PR2p1/pb3pP1/5P2/5PK1/8 w - - 1 48,"{""d5d8"",""a8d8"",""e7d8q""}",queen,1,intermediate,Queen 1 · Promotion,promotion,White to move.,1438,Club,"{""advancedPawn"",""crushing"",""endgame"",""promotion"",""short""}",Pawn promotion — advance the pawn to its final rank and choose your new piece wisely.,true,lichess,8tVOJ,35682,95,{}
lc_AcB9u,r1b3k1/p3rpp1/2p3qp/4p3/4p3/1PN4P/P1P2PP1/R2QR1K1 w - - 0 22,"{""d1d8"",""g8h7"",""d8e7"",""c8h3"",""g2g3""}",queen,1,intermediate,Queen 1 · Fork,fork,White to move.,1438,Club,"{""crushing"",""defensiveMove"",""fork"",""long"",""middlegame""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,AcB9u,35596,96,{}
lc_v78Lc,r2qkb1r/pp1b1ppp/2n1p3/1B1pN3/3Pn3/4B3/PPP2PPP/RN1Q1RK1 b kq - 1 9,"{""c6e5"",""b5d7"",""e5d7""}",queen,1,intermediate,Queen 1 · Advantage,advantage,Black to move.,1438,Club,"{""advantage"",""opening"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,v78Lc,35328,95,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Other_variations""}"
lc_WMqcC,8/1R5P/5K2/8/8/2k5/1p5r/8 b - - 0 57,"{""h2h7"",""b7h7"",""b2b1q""}",queen,1,intermediate,Queen 1 · Deflection,deflection,Black to move.,1438,Club,"{""advancedPawn"",""crushing"",""deflection"",""endgame"",""promotion"",""rookEndgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,WMqcC,35257,96,{}
lc_SNW97,r4r2/5p1k/4pPpp/8/6P1/Pp6/1PqQ3P/K2RR3 b - - 2 30,"{""a8a3"",""b2a3"",""b3b2"",""a1a2"",""b2b1q""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,Black to move.,1438,Club,"{""advancedPawn"",""discoveredCheck"",""doubleCheck"",""endgame"",""long"",""mate"",""mateIn3"",""promotion"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,SNW97,35209,95,{}
lc_aD8CP,rn2k2r/ppq2ppp/4pn2/3pN3/1b1P4/2N4P/PPP1QPP1/R1B2RK1 w kq - 1 11,"{""e2b5"",""b8c6"",""e5c6"",""c7c6"",""b5b4""}",queen,1,intermediate,Queen 1 · Fork,fork,White to move.,1438,Club,"{""capturingDefender"",""crushing"",""fork"",""long"",""opening""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,aD8CP,34911,96,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Other_variations""}"
lc_dI3vm,8/4b3/2Pk4/3p2p1/6P1/4BK2/8/8 w - - 1 52,"{""e3c5"",""d6c5"",""c6c7"",""e7d6"",""c7c8q""}",queen,1,intermediate,Queen 1 · Sacrifice,sacrifice,White to move.,1438,Club,"{""advancedPawn"",""bishopEndgame"",""crushing"",""endgame"",""long"",""promotion"",""sacrifice""}",A sacrifice — give up material to gain a decisive tactical or positional advantage.,true,lichess,dI3vm,34751,95,{}
lc_Ell9X,r4rk1/4q2p/p2pPRp1/1pp5/4P2Q/1P4NP/P5P1/6K1 w - - 1 39,"{""f6g6"",""h7g6"",""h4e7""}",queen,1,intermediate,Queen 1 · Discovered Attack,discoveredAttack,White to move.,1438,Club,"{""crushing"",""discoveredAttack"",""endgame"",""kingsideAttack"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,Ell9X,34520,97,{}
lc_DGSZP,8/4k3/7p/4KP2/1p5P/8/8/1B1b4 b - - 2 49,"{""b4b3"",""b1d3"",""d1c2""}",queen,1,intermediate,Queen 1 · Bishop Endgame,bishopEndgame,Black to move.,1438,Club,"{""bishopEndgame"",""crushing"",""endgame"",""short""}",A bishop endgame — colour complexes and the wrong-bishop rule matter.,true,lichess,DGSZP,34519,96,{}
lc_1NC4R,3rr1k1/p4ppp/2p5/8/1qPn4/1PN3QP/P4PP1/R4RK1 b - - 0 20,"{""b4c3"",""g3c3"",""d4e2"",""g1h2"",""e2c3""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1438,Club,"{""advantage"",""attraction"",""fork"",""long"",""middlegame"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,1NC4R,34489,96,{}
lc_Dnsqz,7Q/6r1/2q1pk1p/4b3/2p5/2B1n3/1P5P/1K1R4 w - - 8 52,"{""c3e5"",""f6e5"",""h8g7""}",queen,1,intermediate,Queen 1 · Attraction,attraction,White to move.,1438,Club,"{""advantage"",""attraction"",""middlegame"",""short""}",An attraction — force an enemy piece onto a square where it can be exploited.,true,lichess,Dnsqz,34248,95,{}
lc_oeeOM,3r2r1/4kp2/1p2b3/p3N2p/2Pn2pP/6P1/P4P2/2RR1BK1 w - - 1 28,"{""d1d4"",""d8d4"",""e5c6"",""e7d6"",""c6d4""}",queen,1,intermediate,Queen 1 · Fork,fork,White to move.,1438,Club,"{""attraction"",""crushing"",""fork"",""long"",""middlegame"",""sacrifice""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,oeeOM,34153,95,{}
lc_ovyo3,3Q4/7p/4p1p1/3pkp2/2n5/7P/5PPK/r7 w - - 5 40,"{""d8h8"",""e5d6"",""h8a1""}",queen,1,intermediate,Queen 1 · Skewer,skewer,White to move.,1438,Club,"{""advantage"",""endgame"",""short"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,ovyo3,34050,96,{}
lc_KwNvJ,r4rk1/pq4pp/2p2p2/3p1b2/3P2N1/2P2PQ1/PP3KP1/4RR2 w - - 2 25,"{""g4h6"",""g8h8"",""h6f5""}",queen,1,intermediate,Queen 1 · Pin,pin,White to move.,1438,Club,"{""crushing"",""kingsideAttack"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,KwNvJ,33684,95,{}
lc_jQPvi,8/p3kppp/4pn2/7q/2Pr2b1/1P2QN1P/P4PP1/R3K2R b KQ - 1 18,"{""d4e4"",""e1g1"",""e4e3""}",queen,1,intermediate,Queen 1 · Pin,pin,Black to move.,1438,Club,"{""advantage"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,jQPvi,33419,95,"{""Scandinavian_Defense"",""Scandinavian_Defense_Main_Line""}"
lc_aih1X,b1r3k1/4bp1p/4p1pQ/q2pP2P/N2Bn3/1P1BP3/2P3P1/5RK1 b - - 0 23,"{""e7g5"",""h6g5"",""e4g5""}",queen,1,intermediate,Queen 1 · Trapped Piece,trappedPiece,Black to move.,1438,Club,"{""advantage"",""middlegame"",""short"",""trappedPiece""}",A trapped piece — the enemy piece has no safe squares and can be won.,true,lichess,aih1X,33051,95,{}
lc_KIuYs,r1b1kB2/pp1p1p1Q/8/8/8/2pK4/P3PPPP/q4BNR b q - 1 18,"{""a1b1"",""d3c3"",""b1h7""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1438,Club,"{""crushing"",""fork"",""middlegame"",""short"",""skewer""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,KIuYs,33001,96,"{""Nimzo-Indian_Defense"",""Nimzo-Indian_Defense_Spielmann_Variation""}"
lc_GqwVq,3r2rk/ppp2p1p/5K2/8/8/8/PPP2P2/R6R w - - 1 29,"{""h1h7"",""h8h7"",""a1h1""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,White to move.,1438,Club,"{""attraction"",""endgame"",""mate"",""mateIn2"",""rookEndgame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,GqwVq,32879,96,{}
lc_540b7,r3rb2/pb2k2p/1qp1p1BP/1p2n3/1P1P4/2P2Q2/P4PP1/R3K2R w KQ - 0 22,"{""d4e5"",""c6c5"",""f3f7""}",queen,1,intermediate,Queen 1 · Crushing,crushing,White to move.,1438,Club,"{""crushing"",""master"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,540b7,32269,96,{}
lc_FMQuB,3r1rk1/p1q2p1p/3p2p1/1ppR4/3bP3/1P2N3/P1Q2PPP/5RK1 w - - 2 24,"{""d5d4"",""c5d4"",""c2c7""}",queen,1,intermediate,Queen 1 · Advantage,advantage,White to move.,1438,Club,"{""advantage"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,FMQuB,32227,95,{}
lc_tNSPF,r5k1/3R2p1/3Np2p/6bP/1p6/1Pp5/P2q2P1/KQ6 w - - 4 41,"{""d7g7"",""g8g7"",""b1g6"",""g7h8"",""d6f7""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,White to move.,1438,Club,"{""attraction"",""cornerMate"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,tNSPF,31902,97,{}
lc_7QCAp,3rkb2/ppp1q2p/4Q1p1/8/2B5/1P6/P1P3PP/5RK1 w - - 1 23,"{""f1f8"",""e8f8"",""e6g8""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,White to move.,1438,Club,"{""attraction"",""endgame"",""master"",""mate"",""mateIn2"",""pin"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,7QCAp,31734,97,{}
lc_MKvB3,k2r4/1pQ4p/8/3q2P1/7P/P1R1P3/5P2/5K2 b - - 2 35,"{""d5h1"",""f1e2"",""h1d1""}",queen,1,intermediate,Queen 1 · Mate In2,mateIn2,Black to move.,1438,Club,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,MKvB3,31678,95,{}
lc_CRyAv,r1bqk2r/p1pnbppp/1p2pn2/3pN3/5P2/1P2P3/PBPP2PP/RN1QKB1R w KQkq - 0 7,"{""e5c6"",""c8b7"",""c6d8""}",queen,1,intermediate,Queen 1 · Trapped Piece,trappedPiece,White to move.,1438,Club,"{""crushing"",""opening"",""short"",""trappedPiece""}",A trapped piece — the enemy piece has no safe squares and can be won.,true,lichess,CRyAv,31402,95,"{""Nimzo-Larsen_Attack"",""Nimzo-Larsen_Attack_Classical_Variation""}"
lc_oJ7Gu,3qk2r/p1Qn1pp1/1r1bp2p/3pN3/5B2/8/P1P2PPP/R4RK1 w k - 0 19,"{""c7d8"",""e8d8"",""e5f7""}",queen,1,intermediate,Queen 1 · Attraction,attraction,White to move.,1438,Club,"{""advantage"",""attraction"",""middlegame"",""short""}",An attraction — force an enemy piece onto a square where it can be exploited.,true,lichess,oJ7Gu,31296,95,"{""Caro-Kann_Defense"",""Caro-Kann_Defense_Advance_Variation""}"
lc_Ca6Cq,r1q1kb1r/5ppp/p1Q1p3/4Nb2/8/6P1/PP1PPP1P/R1B1K2R b KQkq - 0 13,"{""c8c6"",""e5c6"",""f5e4""}",queen,1,intermediate,Queen 1 · Advantage,advantage,Black to move.,1439,Club,"{""advantage"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,Ca6Cq,46025,95,"{""Reti_Opening"",""Reti_Opening_Other_variations""}"
lc_UaZtD,2RB4/5pkp/p2qp3/3p2p1/1b1P2N1/4PKPP/r4P2/8 w - - 0 40,"{""d8f6"",""g7g6"",""c8g8"",""g6f5"",""g8g5""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,White to move.,1439,Club,"{""endgame"",""long"",""mate"",""mateIn3"",""operaMate""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,UaZtD,43207,95,{}
lc_RnfLU,4Q2k/3q2p1/7p/8/p2p4/8/r1P2PPP/4R1K1 b - - 1 37,"{""d7e8"",""e1e8"",""h8h7"",""g1f1"",""a2c2""}",queen,1,intermediate,Queen 1 · Endgame,endgame,Black to move.,1439,Club,"{""advantage"",""endgame"",""long""}",An endgame technique — precise play with few pieces where every tempo counts.,true,lichess,RnfLU,42819,96,{}
lc_KhbGn,r2qkb1r/1Q1n1ppp/B2pb3/2p5/P3P3/5N2/1PP2PPP/R1B1K2R b KQkq - 0 10,"{""d8a5"",""b2b4"",""a5a6"",""b7a6"",""a8a6""}",queen,1,intermediate,Queen 1 · Advantage,advantage,Black to move.,1439,Club,"{""advantage"",""long"",""opening""}",Find the strongest continuation and seize the advantage.,true,lichess,KhbGn,40524,94,"{""Benoni_Defense"",""Benoni_Defense_Benoni-Indian_Defense""}"
lc_Y3dIA,r6k/7P/5PP1/6K1/8/8/8/8 w - - 1 67,"{""g5h6"",""a8a7"",""g6g7"",""a7g7"",""f6g7""}",queen,1,intermediate,Queen 1 · Mate In3,mateIn3,White to move.,1439,Club,"{""advancedPawn"",""endgame"",""exposedKing"",""long"",""mate"",""mateIn3"",""rookEndgame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,Y3dIA,37549,96,{}
lc_e1VXf,8/pK6/7p/1P3k2/6p1/5p1P/6P1/8 w - - 0 58,"{""h3g4"",""f5f4"",""g2f3""}",queen,1,intermediate,Queen 1 · Pawn Endgame,pawnEndgame,White to move.,1439,Club,"{""crushing"",""endgame"",""pawnEndgame"",""short""}",A pawn endgame — king opposition and the square of the pawn decide it.,true,lichess,e1VXf,36444,96,{}
lc_P5Oin,8/5kb1/4rpp1/1pQ5/4r3/P5P1/1P3PP1/2K4R b - - 0 33,"{""e4c4"",""c5c4"",""b5c4""}",queen,1,intermediate,Queen 1 · Fork,fork,Black to move.,1439,Club,"{""advantage"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,P5Oin,35950,95,{}
lc_3M8V9,4r1k1/p4pp1/1p5p/8/2PR4/5P2/PP1Qq1P1/2K5 b - - 0 28,"{""e2f1"",""c1c2"",""e8e2"",""d4d8"",""g8h7""}",queen,1,intermediate,Queen 1 · Pin,pin,Black to move.,1439,Club,"{""advantage"",""clearance"",""endgame"",""long"",""pin""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,3M8V9,34788,96,{}
lc_LFaXa,r4rk1/ppp2ppp/3p3q/2b1p3/2B1P3/2N2QPb/PPPP1PN1/R1B2R1K b - - 0 16,"{""h3g4"",""h1g1"",""g4f3""}",queen,1,intermediate,Queen 1 · Discovered Attack,discoveredAttack,Black to move.,1439,Club,"{""crushing"",""discoveredAttack"",""discoveredCheck"",""kingsideAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,LFaXa,34777,95,"{""Vienna_Game"",""Vienna_Game_Stanley_Variation""}"
lc_xHaIB,r1b1k2r/5ppp/p1n1pn2/1Bb5/4q3/P1P1PN2/2Q2PPP/R1BR2K1 w kq - 1 14,"{""c2e4"",""f6e4"",""b5c6""}",queen,1,intermediate,Queen 1 · Pin,pin,White to move.,1439,Club,"{""capturingDefender"",""crushing"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,xHaIB,34399,96,"{""Slav_Indian"",""Slav_Indian_Other_variations""}"
lc_hNBsd,r1bqk1nr/3pbppp/p1n1p3/1pp1P3/6Q1/1B1P4/PPP2PPP/RNB1K1NR w KQkq - 2 7,"{""g4g7"",""e7f6"",""e5f6""}",queen,1,intermediate,Queen 1 · Advantage,advantage,White to move.,1439,Club,"{""advantage"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,hNBsd,34062,95,"{""French_Defense"",""French_Defense_Other_variations""}"
